id,dt,productid,optionid,defaultchoiceid,created,updated
18561,2001-01-01 00:00:00-08,17574,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18565,2001-01-01 00:00:00-08,2297,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18569,2001-01-01 00:00:00-08,1237,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18834,2001-01-01 00:00:00-08,18788,5,32390,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18375,2001-01-01 00:00:00-08,2,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
17828,2001-01-01 00:00:00-08,17809,5,1028,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18798,2001-01-01 00:00:00-08,18788,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18792,2001-01-01 00:00:00-08,18788,4318,18821,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18992,2001-01-01 00:00:00-08,18788,18991,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19004,2001-01-01 00:00:00-08,18788,19002,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18839,2001-01-01 00:00:00-08,18788,18850,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18999,2001-01-01 00:00:00-08,18788,19011,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19644,2001-01-01 00:00:00-08,19643,8097,8102,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19654,2001-01-01 00:00:00-08,19653,9,4892,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19656,2001-01-01 00:00:00-08,19653,6520,8922,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19658,2001-01-01 00:00:00-08,19653,6564,8920,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19660,2001-01-01 00:00:00-08,19653,5,1027,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19662,2001-01-01 00:00:00-08,19653,4,19663,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19665,2001-01-01 00:00:00-08,19653,4267,6868,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19666,2001-01-01 00:00:00-08,19653,4285,6868,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19667,2001-01-01 00:00:00-08,19653,6835,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19668,2001-01-01 00:00:00-08,19653,7649,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19669,2001-01-01 00:00:00-08,19653,6836,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19670,2001-01-01 00:00:00-08,19653,7650,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19681,2001-01-01 00:00:00-08,19653,5929,19,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19683,2001-01-01 00:00:00-08,19653,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19687,2001-01-01 00:00:00-08,19653,7,14512,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19689,2001-01-01 00:00:00-08,19653,16853,18007,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19725,2001-01-01 00:00:00-08,19653,9301,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
19692,2001-01-01 00:00:00-08,19653,9892,4667,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20017,2001-01-01 00:00:00-08,20016,9,15498,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20019,2001-01-01 00:00:00-08,20016,6564,8920,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20021,2001-01-01 00:00:00-08,20016,6520,8922,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20025,2001-01-01 00:00:00-08,20016,6835,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20023,2001-01-01 00:00:00-08,20016,4267,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20024,2001-01-01 00:00:00-08,20016,4285,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20026,2001-01-01 00:00:00-08,20016,7649,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20027,2001-01-01 00:00:00-08,20016,6836,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20035,2001-01-01 00:00:00-08,20016,5,13642,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20037,2001-01-01 00:00:00-08,20016,5931,11584,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20040,2001-01-01 00:00:00-08,20016,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20039,2001-01-01 00:00:00-08,20016,5929,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20043,2001-01-01 00:00:00-08,20016,18048,18052,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20048,2001-01-01 00:00:00-08,20015,1,16020,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20050,2001-01-01 00:00:00-08,20015,5,1027,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20056,2001-01-01 00:00:00-08,20015,5931,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20059,2001-01-01 00:00:00-08,20015,3,9,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20064,2001-01-01 00:00:00-08,20015,18048,18052,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20066,2001-01-01 00:00:00-08,20015,2,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20072,2001-01-01 00:00:00-08,20015,20071,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20067,2001-01-01 00:00:00-08,20015,9150,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20068,2001-01-01 00:00:00-08,20015,6730,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20069,2001-01-01 00:00:00-08,20015,9151,15545,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20070,2001-01-01 00:00:00-08,20015,7,23,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20047,2001-01-01 00:00:00-08,20015,9,20100,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20123,2001-01-01 00:00:00-08,20016,8864,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20122,2001-01-01 00:00:00-08,20016,7652,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20121,2001-01-01 00:00:00-08,20016,7650,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20120,2001-01-01 00:00:00-08,20016,7651,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20102,2001-01-01 00:00:00-08,20016,7,23,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20052,2001-01-01 00:00:00-08,20015,5929,13252,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20054,2001-01-01 00:00:00-08,20015,5930,13252,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20132,2001-01-01 00:00:00-08,20015,6510,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20764,2001-01-01 00:00:00-08,20271,11959,9279,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20793,2001-01-01 00:00:00-08,20138,2,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20775,2001-01-01 00:00:00-08,20138,7649,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20778,2001-01-01 00:00:00-08,20138,6836,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20781,2001-01-01 00:00:00-08,20138,7650,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20784,2001-01-01 00:00:00-08,20138,7651,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20787,2001-01-01 00:00:00-08,20138,7652,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20790,2001-01-01 00:00:00-08,20138,8864,4684,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20800,2001-01-01 00:00:00-08,20138,7661,9785,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20803,2001-01-01 00:00:00-08,20138,11,32,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20812,2001-01-01 00:00:00-08,20138,8872,20815,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20823,2001-01-01 00:00:00-08,20271,11,32,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20829,2001-01-01 00:00:00-08,20271,7661,9785,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20832,2001-01-01 00:00:00-08,20404,9282,9279,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20840,2001-01-01 00:00:00-08,20650,7661,20841,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20843,2001-01-01 00:00:00-08,20537,7661,20841,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20847,2001-01-01 00:00:00-08,20138,20846,20845,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21195,2001-01-01 00:00:00-08,21083,21194,21193,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21199,2001-01-01 00:00:00-08,20974,21194,21193,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21207,2001-01-01 00:00:00-08,18788,21202,21204,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21210,2001-01-01 00:00:00-08,21083,6520,21215,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21213,2001-01-01 00:00:00-08,20974,6520,21215,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21220,2001-01-01 00:00:00-08,21083,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21373,2001-01-01 00:00:00-08,21240,9301,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21364,2001-01-01 00:00:00-08,21240,7661,21365,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21382,2001-01-01 00:00:00-08,21240,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21527,2001-01-01 00:00:00-08,21388,5099,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21526,2001-01-01 00:00:00-08,21388,5098,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21680,2001-01-01 00:00:00-08,21545,20774,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21674,2001-01-01 00:00:00-08,21545,20773,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21668,2001-01-01 00:00:00-08,21545,5099,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21662,2001-01-01 00:00:00-08,21545,5098,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21656,2001-01-01 00:00:00-08,21545,5097,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21650,2001-01-01 00:00:00-08,21545,4688,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21643,2001-01-01 00:00:00-08,21545,4687,21687,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21707,2001-01-01 00:00:00-08,21545,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21701,2001-01-01 00:00:00-08,21545,9301,12,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21724,2001-01-01 00:00:00-08,12983,11,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21730,2001-01-01 00:00:00-08,12819,11,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21737,2001-01-01 00:00:00-08,17864,11,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21743,2001-01-01 00:00:00-08,12482,11,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21966,2001-01-01 00:00:00-08,21721,18048,18049,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21974,2001-01-01 00:00:00-08,21721,21972,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21979,2001-01-01 00:00:00-08,21721,18849,21980,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21987,2001-01-01 00:00:00-08,21721,16863,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21986,2001-01-01 00:00:00-08,21721,21984,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
21993,2001-01-01 00:00:00-08,21721,18991,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22008,2001-01-01 00:00:00-08,22007,9,9535,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22014,2001-01-01 00:00:00-08,22007,6564,11054,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22016,2001-01-01 00:00:00-08,22007,3,9,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22020,2001-01-01 00:00:00-08,22007,2,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22022,2001-01-01 00:00:00-08,22007,7,14512,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22010,2001-01-01 00:00:00-08,22007,6520,9781,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22036,2001-01-01 00:00:00-08,22007,5,5291,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22043,2001-01-01 00:00:00-08,22040,6520,6518,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22045,2001-01-01 00:00:00-08,22040,6564,11620,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22049,2001-01-01 00:00:00-08,22040,5,1028,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22052,2001-01-01 00:00:00-08,22040,4267,9905,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22054,2001-01-01 00:00:00-08,22040,4285,9905,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22047,2001-01-01 00:00:00-08,22040,18820,9,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22056,2001-01-01 00:00:00-08,22040,4318,4663,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22067,2001-01-01 00:00:00-08,22040,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22072,2001-01-01 00:00:00-08,22040,7,24,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22089,2001-01-01 00:00:00-08,22007,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22095,2001-01-01 00:00:00-08,22040,6835,9905,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22041,2001-01-01 00:00:00-08,22040,9,5564,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22097,2001-01-01 00:00:00-08,22007,4664,4667,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22106,2001-01-01 00:00:00-08,14558,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22111,2001-01-01 00:00:00-08,14822,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22121,2001-01-01 00:00:00-08,22120,21972,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22123,2001-01-01 00:00:00-08,22120,21984,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22245,2001-01-01 00:00:00-08,22204,6564,16657,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22247,2001-01-01 00:00:00-08,22204,6730,11077,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22250,2001-01-01 00:00:00-08,22204,9151,11077,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22249,2001-01-01 00:00:00-08,22204,9150,11077,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
4299,2001-01-01 00:00:00-08,1235,4267,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
4310,2001-01-01 00:00:00-08,1235,4285,6,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23224,2001-01-01 00:00:00-08,22724,5931,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23617,2001-01-01 00:00:00-08,1234,6520,33394,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23568,2001-01-01 00:00:00-08,23456,9302,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23581,2001-01-01 00:00:00-08,23456,9303,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
14337,2001-01-01 00:00:00-08,9790,5931,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23795,2001-01-01 00:00:00-08,22857,8864,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23998,2001-01-01 00:00:00-08,1234,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24006,2001-01-01 00:00:00-08,9536,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24012,2001-01-01 00:00:00-08,9701,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24018,2001-01-01 00:00:00-08,12,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24024,2001-01-01 00:00:00-08,7,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24030,2001-01-01 00:00:00-08,9383,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24036,2001-01-01 00:00:00-08,9790,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24042,2001-01-01 00:00:00-08,2297,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24051,2001-01-01 00:00:00-08,10,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24061,2001-01-01 00:00:00-08,2,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24070,2001-01-01 00:00:00-08,5,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24079,2001-01-01 00:00:00-08,1235,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24088,2001-01-01 00:00:00-08,11170,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24097,2001-01-01 00:00:00-08,1232,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24106,2001-01-01 00:00:00-08,1231,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24115,2001-01-01 00:00:00-08,1727,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24124,2001-01-01 00:00:00-08,4,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24133,2001-01-01 00:00:00-08,22857,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24139,2001-01-01 00:00:00-08,23017,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24145,2001-01-01 00:00:00-08,11632,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24151,2001-01-01 00:00:00-08,1,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24160,2001-01-01 00:00:00-08,23272,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24167,2001-01-01 00:00:00-08,17574,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24174,2001-01-01 00:00:00-08,14366,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24179,2001-01-01 00:00:00-08,6,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24186,2001-01-01 00:00:00-08,1229,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24196,2001-01-01 00:00:00-08,8,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24207,2001-01-01 00:00:00-08,3,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24216,2001-01-01 00:00:00-08,1236,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24225,2001-01-01 00:00:00-08,8601,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24231,2001-01-01 00:00:00-08,16032,15765,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
22124,2001-01-01 00:00:00-08,22120,21985,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24276,2001-01-01 00:00:00-08,21721,21985,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
18793,2001-01-01 00:00:00-08,18788,2,33075,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24723,2001-01-01 00:00:00-08,24515,6730,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
13347,2001-01-01 00:00:00-08,12983,37090,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24731,2001-01-01 00:00:00-08,6,16853,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
13352,2001-01-01 00:00:00-08,12983,13318,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25145,2001-01-01 00:00:00-08,24858,2,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25156,2001-01-01 00:00:00-08,24858,4686,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25163,2001-01-01 00:00:00-08,24858,4687,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25171,2001-01-01 00:00:00-08,24858,6730,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25180,2001-01-01 00:00:00-08,24858,7661,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25191,2001-01-01 00:00:00-08,24858,4086,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25194,2001-01-01 00:00:00-08,24858,16853,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
25198,2001-01-01 00:00:00-08,24858,9892,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
3910,2001-01-01 00:00:00-08,3762,7,8260,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
26415,2001-01-01 00:00:00-08,23017,8864,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27101,2001-01-01 00:00:00-08,9536,6520,9781,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
14671,2001-01-01 00:00:00-08,14558,6520,8922,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27234,2001-01-01 00:00:00-08,27107,6836,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27235,2001-01-01 00:00:00-08,27107,7650,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27257,2001-01-01 00:00:00-08,27107,11959,9279,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27265,2001-01-01 00:00:00-08,27107,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27311,2001-01-01 00:00:00-08,10929,11959,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
20964,2001-01-01 00:00:00-08,20854,6520,33239,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27429,2001-01-01 00:00:00-08,15808,27428,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27662,2001-01-01 00:00:00-08,27506,11959,11964,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
11163,2001-01-01 00:00:00-08,11162,11,15933,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27687,2001-01-01 00:00:00-08,11162,18991,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
27697,2001-01-01 00:00:00-08,11162,19011,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
26687,2001-01-01 00:00:00-08,26571,27428,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
31591,2001-01-01 00:00:00-08,13771,32417,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28214,2001-01-01 00:00:00-08,28106,4285,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28228,2001-01-01 00:00:00-08,28106,7649,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28364,2001-01-01 00:00:00-08,28235,9301,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28371,2001-01-01 00:00:00-08,28235,9302,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28378,2001-01-01 00:00:00-08,28235,3,9,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28386,2001-01-01 00:00:00-08,28235,7661,21366,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28385,2001-01-01 00:00:00-08,28235,9892,4667,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28399,2001-01-01 00:00:00-08,28235,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
11297,2001-01-01 00:00:00-08,9360,11296,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28459,2001-01-01 00:00:00-08,9360,19011,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28462,2001-01-01 00:00:00-08,9360,18991,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28740,2001-01-01 00:00:00-08,28106,6520,6974,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
3907,2001-01-01 00:00:00-08,3762,1,22599,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28536,2001-01-01 00:00:00-08,3762,16853,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28540,2001-01-01 00:00:00-08,3762,8097,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28716,2001-01-01 00:00:00-08,28106,6836,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28722,2001-01-01 00:00:00-08,28106,7650,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28728,2001-01-01 00:00:00-08,28106,7651,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28734,2001-01-01 00:00:00-08,28106,7652,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
24720,2001-01-01 00:00:00-08,24515,6520,35039,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28821,2001-01-01 00:00:00-08,28817,28819,28823,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28931,2001-01-01 00:00:00-08,28830,7649,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28941,2001-01-01 00:00:00-08,28830,6836,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28949,2001-01-01 00:00:00-08,28830,7650,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28992,2001-01-01 00:00:00-08,28817,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
28995,2001-01-01 00:00:00-08,28817,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29003,2001-01-01 00:00:00-08,1228,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29007,2001-01-01 00:00:00-08,1228,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29012,2001-01-01 00:00:00-08,1234,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29015,2001-01-01 00:00:00-08,1234,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29021,2001-01-01 00:00:00-08,10929,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29024,2001-01-01 00:00:00-08,10929,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29030,2001-01-01 00:00:00-08,11988,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29033,2001-01-01 00:00:00-08,11988,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29039,2001-01-01 00:00:00-08,16227,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29042,2001-01-01 00:00:00-08,16227,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29048,2001-01-01 00:00:00-08,13507,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29051,2001-01-01 00:00:00-08,13507,28983,28986,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
29057,2001-01-01 00:00:00-08,20854,28982,28984,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
